year,author,author
2017,Bob Inglis,1
2017,Bob Stein,1
2017,Boy Girl Banjo,1
2017,Brandon Rodriguez,1
2017,Brett Hennig,1
2017,Bronwyn King,1
2017,Bruno Michel,1
2017,Caitlin Holman,1
2017,Caitlin Quattromani and Lauran Arledge,1
2017,Carl Vause,1
2017,Carlos Bautista,1
2017,Carmen Jiménez Borja,1
2017,Caroline Winterer,1
2017,Cathy O'Neil,1
2017,Chera Kowalski,1
2017,Chika Ezeanya-Esiobu,1
2017,Chip Colwell,1
2017,Chris Nowinski,1
2017,Chris Sheldrick,1
2017,Christian Benimana,1
2017,Christian Picciolini,1
2017,Christian Schröter,1
2017,Christian Wickert,1
2017,Christiane Amanpour,1
2017,Christine Thach,1
2017,Christopher Ategeka,1
2017,Christopher Robichaud,1
2017,Chuck Nice,1
2017,Clemantine Wamariya,1
2017,Cleo Wade,1
2017,Clifford Robbins,1
2017,Crystal Martin,1
2017,Céline Valéry,1
2017,DK Osseo-Asare,1
2017,Daan Roosegaarde,1
2017,Damon Davis,1
2017,Dan Adams,1
2017,Dan Gartenberg,1
2017,Dan Knights,1
2017,Dan Walker,1
2017,Dana Kanze,1
2017,Daniel Susskind,1
2017,Daniela Zamudio,1
2017,Danielle Wood,1
2017,Danny Hillis,1
2017,Dao Nguyen,1
2017,David Baron,1
2017,David Brenner,1
2017,David Dunning,1
2017,David Hooker,1
2017,David Katz,1
2017,David Lee,1
2017,David Miliband,1
2017,David Titley,1
2017,David Whyte,1
2017,Dayo Ogunyemi,1
2017,Deanna Pucciarelli,1
2017,Deanna Van Buren,1
2017,Deb Willis and Hank Willis Thomas,1
2017,Deborah Lipstadt,1
2017,Design Matters,1
2017,Devita Davison,1
2017,Dina Zielinski,1
2017,Dixon Chibanda,1
2017,Drew Philp,1
2017,Duarte Geraldino,1
2017,Dustin Schroeder,1
2017,Dwight Stitt,1
2017,Edsel Salvaña,1
2017,Elaine Fong,1
2017,Eleftheria Pissadaki,1
2017,Elena Chavez Quezada,1
2017,Elif Shafak,1
2017,Elizabeth Blackburn,1
2017,Elizabeth Waters,1
2017,Elizabeth Wayne,1
2017,Elizabeth White,1
2017,Elon Musk,1
2017,Emilie Weight,1
2017,Emily Esfahani Smith,1
2017,Emma Bryce,1
2017,Eric Berridge,1
2017,Erica Joy Baker,1
2017,Erricka Bridgeford,1
2017,Esther Sullivan,1
2017,Eve Abrams,1
2017,Felice Belle and Jennifer Murphy,1
2017,Francisco Samper,1
2017,Franklin Leonard,1
2017,Frans de Waal,1
2017,Françoise Mouly,1
2017,Fredros Okumu,1
2017,G.T. Bynum,1
2017,Gabriela González,1
2017,Gabriela Roa,1
2017,Garry Kasparov,1
2017,Gautam Bhan,1
2017,George Blair-West,1
2017,George Steinmetz,1
2017,Ghada Wali,1
2017,Giorgia Lupi,1
2017,Giulia Enders,1
2017,Glen Henry,1
2017,Grace Kim,1
2017,Graham Worthy,1
2017,Greg Gage,1
2017,Gregg Garn,1
2017,Gretchen Carlson,1
2017,"Gretchen Carlson, David Brooks",1
2017,Gus Casely-Hayford,1
2017,Guy Winch,1
2017,Hannah Bürckstümmer,1
2017,Hasini Jayatilaka,1
2017,Hayley Yeates,1
2017,Heather Lanier,1
2017,Hector Lanz,1
2017,Helen Czerski,1
2017,Helen Gillet,1
2017,Helen M. Farrell,1
2017,Helen Pearson,1
2017,His Holiness Pope Francis,1
2017,Howard C. Stevenson,1
2017,Huang Yi & KUKA,1
2017,Hui-wen Sato,1
2017,Iké Udé,1
2017,Ilona Stengel,1
2017,Ingrid Betancourt,1
2017,Irene Mora,1
2017,Irina Kareva,1
2017,Isabel Wilkerson,1
2017,Iseult Gillespie,1
2017,J. V. Maranto,1
2017,Jack Conte,1
2017,Jackson Bird,1
2017,Jacob Collier,1
2017,Jakob Magolan,1
2017,James Orsulak,1
2017,Jamil Zaki,1
2017,Janja Lalich,1
2017,Jason Shen,1
2017,Javed Akhtar,1
2017,Jeff Kozak,1
2017,Jennifer Allison,1
2017,Jennifer Granick,1
2017,Jennifer Lu,1
2017,Jeremy Forbes,1
2017,Jessica McCabe,1
2017,Jim Yong Kim,1
2017,Jimmy Lin,1
2017,Joan Blades and John Gable,1
2017,Joan C. Williams,1
2017,Joao Pedro de Magalhaes,1
2017,Joe von Fischer,1
2017,Joel Jackson,1
2017,John Amory,1
2017,John Cary,1
2017,John McKown,1
2017,John Sabraw,1
2017,"Johnny Staats, Davey Vaughn",1
2017,Jon Boogz and Lil Buck,1
2017,Jon Bowers,1
2017,Jonathan Koch,1
2017,Jonathan Marks,1
2017,Jordan Raskopoulos,1
2017,Jorge Drexler,1
2017,Jorge Ramos,1
2017,Joseph McGill,1
2017,Joseph Redmon,1
2017,José Andrés,1
2017,Julio Gil,1
2017,Jun Wang,1
2017,Justin Baldoni,1
2017,Justin Davidson,1
2017,Kamau Gachigi,1
2017,Karen Lloyd,1
2017,Karim Abouelnaga,1
2017,Karoliina Korppoo,1
2017,Kasiva Mutua,1
2017,Kate Marvel,1
2017,Kate Slabosky,1
2017,Kathy Kleiman,1
2017,Katlego Kolanyane-Kesupile,1
2017,Kaustav Dey,1
2017,Kayla Briët,1
2017,Keller Rinaudo,1
2017,Kelly Richmond Pope,1
2017,Kendall Spencer,1
2017,Kenny Coogan,1
2017,Kevin Bethune,1
2017,Kevin Njabo,1
2017,Kola Masha,1
2017,Krishna Sudhir,1
2017,Kristen Marhaver,1
2017,Kristie Overstreet,1
2017,Kristin Poinar,1
2017,LB Hannahs,1
2017,Lana Mazahreh,1
2017,Lana Yarosh,1
2017,Laolu Senbanjo,1
2017,Lara Setrakian,1
2017,Laura Galante,1
2017,Lauren Pharr,1
2017,Lauren Sallan,1
2017,Lea Gaslowitz,1
2017,Leah Chase and Pat Mitchell,1
2017,Leila Takayama,1
2017,Lena Dumont,1
2017,Leo Igwe,1
2017,Lera Boroditsky,1
2017,Levon Biss,1
2017,Linda Zhang,1
2017,Lisa Feldman Barrett,1
2017,Lisa Genova,1
2017,Lisa Winer,1
2017,Liz Ogbu,1
2017,Luma Mufleh,1
2017,Luvvie Ajayi Jones,1
2017,Lux Narayan,1
2017,Lyra McKee,1
2017,Macinley Butson,1
2017,Madhumita Murgia,1
2017,Magatte Wade,1
2017,Mahir Can Işik,1
2017,Malika Whitley,1
2017,Manoush Zomorodi,1
2017,Manu Prakash,1
2017,Mara Mintzer,1
2017,Marc Bamuthi Joseph,1
2017,Marc Raibert,1
2017,Marco Alverà,1
2017,Marcus Adrian,1
2017,Margaret Mitchell,1
2017,Margrethe Vestager,1
2017,Mariana Atencio,1
2017,Mariano Sigman and Dan Ariely,1
2017,Marily Oppezzo,1
2017,Mark Tyndall,1
2017,Martin Ford,1
2017,Masha Gershman,1
2017,Matilda Ho,1
2017,Matt Goldman,1
2017,Matthias Müllenbeck,1
2017,Max Hawkins,1
2017,Megan Campisi and Pen-Pen Chen,1
2017,Megan Phelps-Roper,1
2017,Mehdi Ordikhani-Seyedlar,1
2017,Mei Lin Neo,1
2017,Melinda Babits,1
2017,Melissa Marquez,1
2017,Mennat El Ghalid,1
2017,Menno Schilthuizen,1
2017,Michael Benton,1
2017,Michael Bierut,1
2017,Michael Hendryx,1
2017,Michael Mieni,1
2017,Michael Patrick Lynch,1
2017,Michael Rain,1
2017,Michael Ringel,1
2017,Michael Uslan,1
2017,Michel Dugon,1
2017,Michelle Knox,1
2017,Miho Janvier,1
2017,Mike Cannon-Brookes,1
2017,Mike Gil,1
2017,Mike Kinney,1
2017,Minda Dentler,1
2017,Mindy Fullilove,1
2017,Mindy Scheier,1
2017,Mohamad Jebara,1
2017,Mona Chalabi,1
2017,Musimbi Kanyoro,1
2017,"Mwende ""FreeQuency"" Katwiwa",1
2017,Nabila Alibhai,1
2017,Nadine Hachach-Haram,1
2017,Nancy Rabalais,1
2017,Naoko Ishii,1
2017,Naomi Klein,1
2017,Natalie Fee,1
2017,Natalie Gunn,1
2017,Natsai Audrey Chieza,1
2017,Ndidi Nwuneli,1
2017,Netta Schramm,1
2017,Nicole Wilson,1
2017,Nighat Dad,1
2017,Nikki Webber Allen,1
2017,Nina Dølvik Brochmann and Ellen Støkken Dahl,1
2017,Niti Bhan,1
2017,Nnedi Okorafor,1
2017,Noah Feldman,1
2017,Noelle Martin,1
2017,Noriko Arai,1
2017,Néstor Guerra,1
2017,Olivia Remes,1
2017,Olivia Tyler,1
2017,OluTimehin Adegbeye,1
2017,Olúfẹ́mi Táíwò,1
2017,Paul Hessburg,1
2017,Paul Tasner,1
2017,Paula Stone Williams,1
2017,Per Espen Stoknes,1
2017,Peta Greenfield,1
2017,Peter Calthorpe,1
2017,Peter Ouko,1
2017,Phil Tetlow,1
2017,Philipp Gerbert,1
2017,Phillip Picardi,1
2017,Pierre Thiam,1
2017,Pratik Shah,1
2017,Priya Vulchi and Winona Guo,1
2017,Prumsodun Ok,1
2017,Qudus Onikeku and The QTribe,1
2017,Rabbi Lord Jonathan Sacks,1
2017,Rach Ranton,1
2017,Rachel Wurzman,1
2017,Radhika Nagpal,1
2017,Raj Panjabi,1
2017,Rana Novack,1
2017,Raphael Arar,1
2017,Ray Dalio,1
2017,Raymond Tang,1
2017,Rebecca Brachman,1
2017,Richard Browning,1
2017,Richard J. Berry,1
2017,Robert Hakiza,1
2017,Robert Muggah,1
2017,Robert Neuwirth,1
2017,Robert Sapolsky,1
2017,Robin Hanson,1
2017,Robin Hauser,1
2017,Robyn J. Crook,1
2017,Rocío Lorenzo,1
2017,Rowan Fitzpatrick and Heart of Mind,1
2017,Rutger Bregman,1
2017,Ryan Pfluger,1
2017,Rébecca Kleinberger,1
2017,Sally Kohn,1
2017,Sam Rodriques,1
2017,Sangu Delle,1
2017,Sara DeWitt,1
2017,Sara Menker,1
2017,Sarah Donnelly,1
2017,Sarah Murray,1
2017,Scott Galloway,1
2017,Scott Williams,1
2017,Sean Davis,1
2017,Sebastian Guo,1
2017,Sebastian Thrun and Chris Anderson,1
2017,Sebastien de Halleux,1
2017,Serena Williams and Gayle King,1
2017,Sethembile Msezane,1
2017,Shadé Zahrai and Aric Yegudkin,1
2017,Shah Rukh Khan,1
2017,Shameem Akhtar,1
2017,Shawn Martinbrough,1
2017,Shilpa Ravella,1
2017,Shohini Ghose,1
2017,Shonda Rhimes and Cyndi Stivers,1
2017,Shunan Teng,1
2017,Siamak Hariri,1
2017,Sian Leah Beilock,1
2017,Simone Bianco and Tom Zimmerman,1
2017,Sinéad Burke,1
2017,Sitawa Wafula,1
2017,Soka Moses,1
2017,Sophie Andrews,1
2017,Soyapi Mumba,1
2017,Stephanie Busari,1
2017,Stephen Bax,1
2017,Steve Brown,1
2017,Steve McCarroll,1
2017,Stewart Brand and Chris Anderson,1
2017,Stuart Duncan,1
2017,Stuart Russell,1
2017,Su Kahumbu,1
2017,Sue Jaye Johnson,1
2017,Sunni Patterson,1
2017,Susan David,1
2017,Susan Emmett,1
2017,Susan Pinker,1
2017,Sydney Chaffee,1
2017,T. Morgan Dixon and Vanessa Garrison,1
2017,Tal Zaks,1
2017,Tammy Lally,1
2017,Tania Douglas,1
2017,Tanmay Bakshi,1
2017,Tanya Menon,1
2017,Tapiwa Chiwewe,1
2017,Tara Houska,1
2017,Tasha Eurich,1
2017,Ted Halstead,1
2017,Teresa Njoroge,1
2017,Thandiswa Mazwai,1
2017,Theo E.J. Wilson,1
2017,Thomas Boothby,1
2017,Thomas Madrecki,1
2017,Tiffany Kagure Mugo and Siphumeze Khundayi,1
2017,Tiffany Watt Smith,1
2017,Tim Exile,1
2017,Tim Ferriss,1
2017,Tim Kruger,1
2017,Tito Deler,1
2017,Titus Kaphar,1
2017,Todd Scott,1
2017,Tom Griffiths,1
2017,Tom Gruber,1
2017,Tomas Elemans,1
2017,Tomás Saraceno,1
2017,Tomer Garzberg,1
2017,Touria El Glaoui,1
2017,Travis Rieder,1
2017,Tristan Harris,1
2017,Uldus Bakhtiozina,1
2017,Uma Adwani,1
2017,Valarie Kaur,1
2017,Vikram Sharma,1
2017,Virginia Wotring,1
2017,Vittorio Loreto,1
2017,Vivek Maru,1
2017,Walé Oyéjidé,1
2017,Wanuri Kahiu,1
2017,Washington Wachira,1
2017,Wendy Suzuki,1
2017,Wendy Woods,1
2017,Will Jenkins,1
2017,Yuval Noah Harari,1
2017,Yvette Alberdingk Thijm,1
2017,Zachariah Mampilly,1
2017,Zeynep Tufekci,1
2017,tobacco brown,1
2018,Elizabeth Cox,6
2018,Greg Gage,6
2018,Alex Gendler,4
2018,Daniel Finkel,4
2018,Iseult Gillespie,4
2018,Dan Finkel,3
2018,Dan Kwartler,3
2018,Aparna Pallavi,2
2018,César Hidalgo,2
2018,Emma Bryce,2
2018,Enric Sala,2
2018,Eugenia Cheng,2
2018,Glenn Cantave,2
2018,Juan Enriquez,2
2018,Julia Shaw,2
2018,Leticia Gasca,2
2018,Mark Robinson,2
2018,Paul Rucker,2
2018,Raj Panjabi,2
2018,Rebeca Hwang,2
2018,Renzo Vitale,2
2018,Ryan Martin,2
2018,Stephen Trzeciak,2
2018, Climbing PoeTree,1
2018, Crush Club,1
2018, Deutsche Philharmonie Merck,1
2018, Flor de Toloache,1
2018, JR,1
2018, LADAMA,1
2018, Resistance Revival Chorus,1
2018, Yelle,1
2018,A Tribe Called Red,1
2018,A. Dara Dotz,1
2018,A.J. Jacobs,1
2018,"Aaron Duffy, Lake Buckley and Jack Foster",1
2018,Aaswath Raman,1
2018,Adrienne Mayor,1
2018,Ai-jen Poo,1
2018,Aja Monet and phillip agnew,1
2018,Akash Manoj,1
2018,Alan Crickmore,1
2018,Alan Lupack,1
2018,Alejandro Chaskielberg,1
2018,Alex Honnold,1
2018,Alex Rosenthal,1
2018,Alexander Belcredi,1
2018,Alexandra Sacks,1
2018,Alice Gorman,1
2018,Amanda Gorman,1
2018,Amanda Williams,1
2018,Amy Herman,1
2018,Amy Nicole Baker,1
2018,Andrew Bastawrous,1
2018,Andrew Youn,1
2018,Andrew Zimmerman Jones,1
2018,Ane Brun,1
2018,Angel Hsu,1
2018,Anika Hazra,1
2018,Anirudh Sharma,1
2018,Ann Curry,1
2018,Aparna Mehta,1
2018,Ariana Curtis,1
2018,Arindam Bhattacharya,1
2018,Artūrs Miksons,1
2018,Ashweetha Shetty,1
2018,Ashwini Anburajan,1
2018,Ashwini Bhandiwad,1
2018,Ayanna Howard,1
2018,Balsher Singh Sidhu,1
2018,Bence Nanay,1
2018,Benedetta Berti,1
2018,Beth Mortimer and Tarje Nissen-Meyer,1
2018,Boris Hesser,1
2018,Brian Christian,1
2018,Brian D. Avery,1
2018,Bryan Kett,1
2018,Burçin Mutlu-Pakdil,1
2018,Camille A. Brown,1
2018,Carl June,1
2018,Carla Harris,1
2018,Caroline Harper,1
2018,Caroline Weaver,1
2018,Carson Bruns,1
2018,Casey Gerald,1
2018,Catherine Mohr,1
2018,Cecile Richards,1
2018,Chad Frischmann,1
2018,Charles C. Mann,1
2018,Chetna Gala Sinha,1
2018,Chieh Huang,1
2018,Chiki Sarkar,1
2018,Chip Conley,1
2018,Chitra Aiyar,1
2018,Chris A. Kniesly,1
2018,Christer Mjåset,1
2018,Christian Bailey,1
2018,Christina Wallace,1
2018,Christine Porath,1
2018,Christoph Keplinger,1
2018,Christoph Niemann,1
2018,Chuck Murry,1
2018,Congrui Jin,1
2018,Conversations with People Who Hate Me,1
2018,Dan Clay,1
2018,Dan Gibson,1
2018,Danae Wolfe,1
2018,Daniel Engber,1
2018,Daniel Kraft,1
2018,Daniel Sherling,1
2018,Daniel Streicker,1
2018,Danielle R. Moss,1
2018,Darieth Chisolm,1
2018,Darren Croft,1
2018,Darrick Hamilton,1
2018,David Asch,1
2018,David Cage,1
2018,David Farrell,1
2018,David Ikard,1
2018,David Korins,1
2018,David Lang,1
2018,David Lunney,1
2018,David Rockwell,1
2018,Dawn Wacek,1
2018,DeAndrea Salvador,1
2018,Dennis Shasha,1
2018,Derek Banta,1
2018,Dessa,1
2018,Diane Wolk-Rogers,1
2018,Dina Katabi,1
2018,Dolly Chugh,1
2018,Dolores Huerta,1
2018,Doreen Koenning,1
2018,Douglas L. Oliver,1
2018,Douglas Rushkoff,1
2018,Douglas Thomas,1
2018,Dr. Robert Talisse,1
2018,Dread Scott,1
2018,Drew Humphreys,1
2018,Duncan Cowles,1
2018,Dylan Marron,1
2018,Débora Mesa Molina,1
2018,Eddie Woo,1
2018,Einav Zamir Dembin,1
2018,Eldra Jackson,1
2018,Eldridge Adams,1
2018,Elise LeGrow,1
2018,Elizabeth Cawein,1
2018,Elizabeth Howell,1
2018,Elizabeth Leane,1
2018,Elizabeth Lyle,1
2018,Elizabeth Streb,1
2018,Emily F. Rothman,1
2018,Emily Levine,1
2018,Emily Nagoski,1
2018,Emily Quinn,1
2018,Emma Rodero,1
2018,Erez Yoeli,1
2018,Eric Sannerud,1
2018,Esha Alwani,1
2018,Essam Daod,1
2018,Fabio Pacucci,1
2018,Fadi Chehadé and Bryn Freedman,1
2018,Faith Osier,1
2018,Farida Nabourema,1
2018,Fatima AlZahra'a Alatraktchi,1
2018,Finn Lützow-Holm Myrstad,1
2018,Fiona Radford,1
2018,Floyd E. Romesberg,1
2018,Frances Frei,1
2018,Francisco Díez-Buzo,1
2018,Frank Müller-Pierstorff,1
2018,François Candelon,1
2018,Fred Krupp,1
2018,Gabby Rivera,1
2018,Galit Ariel,1
2018,Gary Liu,1
2018,Gastón Acurio,1
2018,Giada Gerboni,1
2018,Gillian Gibb,1
2018,Gordon Hamilton,1
2018,Graham Allison,1
2018,Greta Thunberg,1
2018,Gunjan Bhardwaj,1
2018,Gwynne Shotwell,1
2018,Haaziq Kazi,1
2018,Halima Aden,1
2018,Hans Block and Moritz Riesewieck,1
2018,Hany Farid,1
2018,Hayley Levitt,1
2018,Heidi M. Sosik,1
2018,Helen Marriage,1
2018,Henrietta Fore,1
2018,Herminia Ibarra,1
2018,Hugh Herr,1
2018,Hugo Mercier,1
2018,Ian Barnes,1
2018,Ian Firth,1
2018,Ian Strange,1
2018,Ilan Stavans,1
2018,Ingrid Fetell Lee,1
2018,Isaac Mizrahi,1
2018,Isadora Kosofsky,1
2018,J. Marshall Shepherd,1
2018,Jackie Gartner-Schmidt,1
2018,Jacy Reese Anthis,1
2018,James Bridle,1
2018,Jamie Oliver,1
2018,Jan Rader,1
2018,Janell Hobson,1
2018,Janet Stovall,1
2018,Jaron Lanier,1
2018,Jason B. Rosenthal,1
2018,Jason Jay,1
2018,Jeanne Pinder,1
2018,Jennifer Wilcox,1
2018,Jessica Pryce,1
2018,Jim Whitehurst,1
2018,Joelle Rabow Maletis,1
2018,Johan Rockström,1
2018,John Bidden,1
2018,John Brenkus,1
2018,John Doerr,1
2018,Jonathan Butterworth,1
2018,Jonathan Wilker,1
2018,Joshua W. Pate,1
2018,José Américano N L F de Freitas,1
2018,Joy Wolfram,1
2018,Julia Dhar,1
2018,Julian Burschka,1
2018,Julie Chang,1
2018,Juliet Brophy,1
2018,Kai-Fu Lee,1
2018,Kaitlyn Sadtler,1
2018,Kakenya Ntaiya,1
2018,Karen Armstrong,1
2018,Karen J. Meech,1
2018,Karissa Sanbonmatsu,1
2018,Karl Skjonnemand,1
2018,Kasha Patel,1
2018,Kashmir Hill and Surya Mattu,1
2018,Kate Bowler,1
2018,Kate Darling,1
2018,Kate E. Brandt,1
2018,Kate Raworth,1
2018,Kate Stone,1
2018,Katharine Hayhoe,1
2018,Katharine Wilkinson,1
2018,Kathryn Bouskill,1
2018,Kathy Vinokurov,1
2018,Keith Eggener,1
2018,Keith Kirkland,1
2018,Kim Gorgens,1
2018,Kim Preshoff,1
2018,Kirsty Duncan,1
2018,Kotchakorn Voraakhom,1
2018,Krishna Sudhir,1
2018,Kriti Sharma,1
2018,Kyle Quinn,1
2018,Kym Worthy,1
2018,Kyra Gaunt,1
2018,Lars Jönsson,1
2018,Laura L. Dunn,1
2018,Laura Rovner,1
2018,Lauren Esposito,1
2018,Leah Georges,1
2018,Leland Melvin,1
2018,Leonora Neville,1
2018,Levon Biss,1
2018,Li Wei Tan,1
2018,Lili Haydn,1
2018,Lina Marieth Hoyos,1
2018,Lindy Lou Isonhood,1
2018,Liv Boeree,1
2018,Lucy Cooke,1
2018,Lucy Marcil,1
2018,Luhan Yang,1
2018,Luke Sital-Singh,1
2018,Lynn Rothschild,1
2018,Lýdia Machová,1
2018,Madame Gandhi and Amber Galloway-Gallego,1
2018,Maeve Higgins,1
2018,Mai Lan,1
2018,Majd Mashharawi,1
2018,Margaret Gould Stewart,1
2018,Marian Wright Edelman,1
2018,Marie Howe,1
2018,Marjan van Aubel,1
2018,Mark Pollock and Simone George,1
2018,Mark Robinson and Alex Gendler,1
2018,Martin Danoesastro,1
2018,Mary Lou Jepsen,1
2018,Mary Maker,1
2018,Maryn McKenna,1
2018,Mathias Basner,1
2018,Matt Beane,1
2018,Matt Russo,1
2018,Max Tegmark,1
2018,Melinda Briana Epler,1
2018,Melvin Sanicas,1
2018,Mia Nacamulli,1
2018,Michael Arntfield,1
2018,Michael Bierut,1
2018,Michael C. Bush,1
2018,Michael Green,1
2018,Michelle Kuo,1
2018,Mikhail Zygar,1
2018,Mitchell Katz,1
2018,Monique W. Morris,1
2018,Morgan Vague,1
2018,Mother London,1
2018,Muhammed Idris,1
2018,Muslim Sahib,1
2018,Mónica Ramírez,1
2018,Nadjia Yousif,1
2018,Neha Madhira and Haley Stack,1
2018,Neylan McBaine,1
2018,Niels van Namen,1
2018,Nikki Clifton,1
2018,Nikki Sanchez,1
2018,Nilay Kulkarni,1
2018,Nita Farahany,1
2018,Nivruti Rai,1
2018,Noa Kageyama and Pen-Pen Chen,1
2018,Noah Wilson-Rich,1
2018,Nora Atkinson,1
2018,Nora McInerny,1
2018,Nyle DiMarco,1
2018,Olga Yurkova,1
2018,Oskar Eustis,1
2018,P.J. Parmar,1
2018,Paola Antonelli,1
2018,Paolo Bortolameolli,1
2018,Patrick Ferrucci,1
2018,Paul S. Kindstedt,1
2018,Paula Stone Williams and Jonathan Williams,1
2018,Peggy Weil,1
2018,Penny Chisholm,1
2018,Peta Greenfield & Alex Gendler,1
2018,Phil Plait,1
2018,Pierre Barreau,1
2018,Poppy Crum,1
2018,Prosanta Chakrabarty,1
2018,Puqun Li,1
2018,Rabiaa El Garani,1
2018,Raj Jayadev,1
2018,Ranveer Chandra,1
2018,Raphael Rose,1
2018,Rebecca Love,1
2018,Rebecca Onie,1
2018,Rebecca Tarvin,1
2018,Reed Hastings,1
2018,Renata di Tullio,1
2018,Rene Laufer,1
2018,Renzo Piano,1
2018,Rev. William Barber and Rev. Liz Theoharis,1
2018,Robin Hooker,1
2018,Robin Steinberg,1
2018,Rodin Lyasoff,1
2018,Rola Hallam,1
2018,Romain Lacombe,1
2018,Ronald Murray,1
2018,Ronald Rael,1
2018,Rosalind Picard,1
2018,Roy Bahat and Bryn Freedman,1
2018,Ruby Sales,1
2018,Ruchi Shah,1
2018,Rusha Modi,1
2018,Sabine Doebel,1
2018,Sajan Saini,1
2018,Samy Nour Younes,1
2018,Sara Sanford,1
2018,Sarah Dudas,1
2018,Sarah Klein,1
2018,Sarah Montana,1
2018,Sarah Parcak,1
2018,Schuyler Bailar,1
2018,Scott Peeples,1
2018,Scott Williams,1
2018,Shad Begum,1
2018,Shane Griffin,1
2018,Shaylin Schundler,1
2018,Shohini Ghose,1
2018,Simona Abdallah,1
2018,Simona Francese,1
2018,Simone Giertz,1
2018,Sinan Aral,1
2018,Sophie Scott,1
2018,Sophie Zadeh,1
2018,Soraya Chemaly,1
2018,Stacey Abrams,1
2018,Stephen DeBerry,1
2018,Stephen Doyle,1
2018,Stephen Webb,1
2018,Steve Boyes,1
2018,Steven Pinker,1
2018,Suchitra Krishnan-Sarin,1
2018,Supasorn Suwajanakorn,1
2018,Suzie Sheehy,1
2018,T. Morgan Dixon and Vanessa Garrison,1
2018,Tamas Kocsis,1
2018,Tamekia MizLadi Smith,1
2018,Tanya Khovanova,1
2018,Tarana Burke,1
2018,Teresa Bejan,1
2018,The Soul Rebels,1
2018,The TED Interview,1
2018,Thomas Curran,1
2018,Tiana Epps-Johnson,1
2018,Tim Harford,1
2018,Tina Seelig,1
2018,Tom Thum and Matthew Broadhurst,1
2018,Tommy McCall,1
2018,Tony Luciani,1
2018,Tracee Ellis Ross,1
2018,Tracey McNamara,1
2018,Tracie Keesee,1
2018,Vikas Jaitely,1
2018,Vinay Shandal,1
2018,Viola Llewellyn,1
2018,Vishaan Chakrabarti,1
2018,Walter Hood,1
2018,Wanis Kabbaj,1
2018,Will MacAskill,1
2018,Will Marshall,1
2018,WorkLife with Adam Grant,1
2018,Yana Buhrer Tavanier,1
2018,Yaniv Erlich,1
2018,Yasin Kakande,1
2018,Yasmin Green,1
2018,Yue Xiu Lim,1
2018,Yuval Noah Harari,1
2018,Yvonne van Amerongen,1
2018,Zachary R. Wood,1
2018,Özlem Cekic,1
2019,Iseult Gillespie,13
2019,Alex Gendler,9
2019,Daniel Finkel,6
2019,Alex Rosenthal,4
2019,Christina Greer,3
2019,Sajan Saini,3
2019,Anne F. Broadbridge,2
2019,Bjarke Ingels,2
2019,Chris Fisher,2
2019,Diego Prilusky,2
2019,Dorsa Amir,2
2019,Fabio Pacucci,2
2019,Ilan Stavans,2
2019,James Logan,2
2019,Jeff Leek and Lucy McGowan,2
2019,Lucy Hone,2
2019,Nicola Sturgeon,2
2019,Sheila Marie Orfano,2
2019,Shunan Teng,2
2019,Yuko Munakata,2
2019, Butterscotch,1
2019, First Aid Kit,1
2019, Morley,1
2019, Shawnee,1
2019, The Bloom Twins,1
2019,A.J. Jacobs,1
2019,Abhishek Gopalka,1
2019,Abigail Spanberger,1
2019,Adam Garske,1
2019,Adar Cohen,1
2019,Adena Friedman,1
2019,Adrienne Mayor,1
2019,Agnes Binagwaho,1
2019,Alasdair Harris,1
2019,Albert-László Barabási,1
2019,Alejandro Durán,1
2019,Alexander Leitner,1
2019,Alexandra Auer,1
2019,Alexis Gambis,1
2019,Alicia Eggert,1
2019,Amanda Schochet,1
2019,Amane Dannouni,1
2019,Amber M. Yates,1
2019,Amber Stuver,1
2019,America Ferrera,1
2019,Amma Y. Ghartey-Tagoe Kootin,1
2019,Amy Milton,1
2019,Amy Padnani,1
2019,Andrea Gibson,1
2019,Andrea M. Henle,1
2019,Andrew Forrest,1
2019,Andrew Marantz,1
2019,Andrew Nemr,1
2019,Anees Bahji,1
2019,Angela Francis,1
2019,Angelicque White,1
2019,Angie Murimirwa,1
2019,Anindya Kundu,1
2019,Anna Piperal,1
2019,Anne Gaskett,1
2019,Anthony Veneziale,1
2019,Aracelis Girmay,1
2019,Arjan Dwarshuis,1
2019,Arnav Kapur,1
2019,Arunabha Ghosh,1
2019,Ashwin Naidu,1
2019,Asmeret Asefaw Berhe,1
2019,Augusto Carballido,1
2019,Ayana Elizabeth Johnson,1
2019,Ayana Elizabeth Johnson and Megan Davis,1
2019,Ayana Jamieson and Moya Bailey,1
2019,Baratunde Thurston,1
2019,Barbara J. King,1
2019,Beau Lotto and Cirque du Soleil,1
2019,Becca McCharen-Tran,1
2019,Ben Longdon,1
2019,Bhakti Sharma,1
2019,Bill Keegan,1
2019,Bill Schutt,1
2019,Bina Venkataraman,1
2019,Blitz Bazawule,1
2019,Bob Langert,1
2019,Brandon Clifford,1
2019,Brendan Constantine,1
2019,Brian A. Pavlac,1
2019,Brian Janosch,1
2019,Bright Simons,1
2019,Britt Wray,1
2019,Brittany Packnett Cunningham,1
2019,Brooke Buddemeier and Jessica S. Wieder,1
2019,Bruce Friedrich,1
2019,Cady Coleman,1
2019,Camilla Arndal Andersen,1
2019,Camille Defrenne and Suzanne Simard,1
